pp,Result
-0.000925699154873601,1
-0.0037311910206826496,0
-0.0028748603256934665,0
-0.002800464807159873,1
-0.006829896185561453,1
-0.007543699476265423,1
-0.0024792838308486907,1
-0.003821655785869806,0
-0.003466995383261107,1
-0.0022393889564168152,1
0.0016432925755034092,1
-0.0018500987072816116,1
-0.0005019861627913704,1
0.0008235529707455261,1
0.002471232199971434,0
0.006168671702154022,0
0.003008207009864951,1
-0.0010467088060194117,1
0.0042461831282440046,0
0.0033188508621576278,1
0.001595029104148472,1
0.004208806355378252,0
0.0034397068738798043,1
0.0022032927885327694,1
-0.00020598734894378782,0
-0.00046557532700630027,0
0.00036358050513175843,1
0.0004704962271429583,1
-0.003008109436346261,1
0.000803119593055008,0
0.001046133312546838,0
-0.003164170997362416,0
0.001074691407120866,1
0.0011452470641158123,0
-0.0018641445242290166,1
-0.0031173912971021716,1
0.0009488327461224771,0
0.00035243450898589764,1
0.004535850800325169,0
-0.001779220279521618,1
-0.002361932041431944,0
-0.0005545118586559518,1
0.0016755366116492196,0
-0.0015320673736387454,1
1.5823447401426163e-05,1
0.005539990812166998,0
-0.001478184815523714,1
0.0034388180558402454,0
-0.0018764875827122429,0
0.002362408212174956,0
-0.0013796233662835878,1
0.0047893007049845384,0
-0.0032961645639571152,0
0.0003507587311470919,0
0.0050498960929478524,0
-0.000215545789078555,0
0.0005518826841752331,0
-0.0008734888694612369,1
-0.002869898690258673,1
-0.0018389938953793715,1
0.0034324974337835773,1
-0.0041738519805709666,1
-0.0014205907497019904,1
-0.00032260823944348744,1
-0.0005069136828559723,0
-0.001869450115439126,1
-0.0001632191670055426,0
0.0029201492969050495,0
0.0026106932910283445,0
0.0030065249709725138,0
0.0009477883363748563,0
0.006540926703362339,0
0.002194898554545492,0
0.0019456196106307326,0
-0.0012214407847678612,0
4.198303535517715e-05,0
-0.000844402194003731,0
-0.004932344731008056,0
-0.002639128169981939,1
-0.008112352547320602,1
-0.004916462437949899,1
-0.007377721463138369,0
-0.0022435622665942638,0
-0.003019652265709436,1
-0.006379283225294648,1
-0.0015286097793209374,1
-0.0026408774188317577,1
-0.0007536136828580918,0
0.0036889207878057586,0
0.0064348603192372995,0
0.000867848199167893,0
-0.0015477557813015324,1
-0.004744033545026641,1
0.00499423000539189,0
0.007330273475812875,0
0.007657169309605811,0
0.009027090388339805,0
-0.003587422129366355,1
-0.007051578076746364,1
-0.012829826039228337,1
-0.0031360441109197033,1
0.0031774240995578766,1
0.00405484982324479,1
-0.002111966691942597,1
-0.002910706111892494,1
-0.0030290290714597677,0
-0.0017106315385380373,0
0.009026474964080551,1
0.0035845123528317033,1
0.012388172844793951,1
0.0035167881841748154,1
0.006168245496229181,1
0.004757512214488358,1
0.0015163928981453865,1
0.002511752156441745,1
-0.0001251847565075649,0
-0.0009048186273145471,1
0.001456851479720369,0
0.006049682002447987,1
0.00470103553947212,1
0.0073995878903949045,1
0.001661595218556303,0
0.005090181136064683,0
0.002604416384266295,0
0.0009822198084488264,1
-0.0016693805884187703,1
0.0037104855500798154,1
-3.7609500309262916e-05,1
0.002171702653352578,1
0.0022991265732650746,1
0.0023636682569907748,1
-0.0030330982690114842,1
-0.001279769998191243,1
-0.00043926684782895413,1
0.0017434994490823379,1
0.005317832489628367,1
1.809300175533451e-05,1
0.0019374187587633705,1
0.002347956196911316,1
0.000925129473232962,1
0.00023440796361985454,1
0.008906525448598728,0
0.00569267771154497,1
0.0072635570118189,0
0.006450558555232724,1
0.005461327310860941,0
0.005322558434991043,1
0.0014756319570464465,1
0.004279006900476625,0
0.006507496961250039,0
0.0038066041097006447,0
-0.00031249894453854804,0
0.0016250966517321703,0
-0.0006744362224816252,1
0.0005843906215278593,1
-0.0010987601018359347,1
0.0001371387341559175,1
0.004704432002648488,1
-3.2164407648879136e-05,1
-0.0024204985237156456,1
-0.0006455062070627885,1
-0.0001275189893080403,1
-0.0007041562788358053,1
0.0026119682004630738,1
0.0009816806220677207,1
0.00306863296354212,1
0.0013917466979010257,1
0.003806422039050915,1
0.006225969356670915,0
0.0035867152503638307,1
0.006208064385811141,0
0.006948137037556006,0
0.007148383257984474,0
0.00442112662974854,0
0.004788869144321428,0
0.001778936602091843,1
0.0017796293441507348,1
0.002322704515607364,1
-0.0025580912944591695,1
0.0002026954349510199,1
-0.004167171177136838,1
-0.0037096683899962967,1
-0.005060502956541916,1
-0.0023629519781157445,1
-0.0020889072061462755,1
8.855314855431512e-06,1
0.005380137612125592,0
0.0019404262299362578,0
0.006187147326508801,0
0.0029036050614781035,1
0.008090184067621116,0
0.007318028412744487,0
0.007819494476260102,0
0.005447916505107611,0
0.004557128024445483,0
0.0042329670039541085,0
-0.001806808764184005,0
-0.0007438355091713124,0
-0.002545986026359008,0
0.00088609581244781,0
-0.0006241958171171613,0
-0.0029008403547752786,0
-0.0011333247121455261,0
-0.0010955466351667957,0
-0.0016931637029527363,0
-0.0036415521008488112,0
-0.0003218918438496216,0
-0.002525282151513009,0
-0.0008292263168408596,0
-0.00409052493360672,0
-0.004679923408971753,0
-0.00463529966398914,1
-0.007545799204168589,1
-0.008570740134659098,1
-0.005532258104116598,1
-0.005302872029820651,1
-0.004151655212300962,0
-0.0022387393292788746,1
-0.004014329314216227,0
-0.0027184556838059258,1
-0.001755119117930452,0
0.0006959896615542793,0
0.002536679700862468,0
0.003809622234163783,0
0.0018021687994819876,0
0.0012277066008187347,0
-0.00022637760013782755,1
0.002250745021739135,0
-0.001948942200897076,1
0.001364187671084055,1
-0.001923053381881663,1
-0.002352525099992354,0
-0.0018496807740837934,0
-0.001634040387143513,0
-0.0022842185275703253,0
-0.0007471578503740827,0
0.0015924400540897885,0
-0.002374207745349793,0
0.001847692490025666,0
0.001724562507862299,0
0.003123913950022341,0
-1.588537312281238e-05,0
-0.00265996740426204,0
-0.0030248756726222598,0
-0.0018128845885461932,0
-0.0002202266189136353,0
-0.004814733289008574,0
-0.0010717453621748698,0
-0.001905467870576977,0
-0.0027664761363236866,0
-0.005219987227494546,0
-0.0015319339962961702,0
-0.004874504000242389,1
-0.0039044666038853017,1
-0.003952977361630224,1
-0.0037092206864414545,1
-0.0038531474283113243,1
-0.00671322349337078,0
-0.006167078461181742,1
-0.005024760449116793,0
-0.0019406123378251118,0
-0.001794614861183511,0
0.002633499976459383,1
0.0036641033635124143,0
0.0026578538880549056,0
0.0015489892282112277,0
0.00010313590257612841,0
-0.0018687486624959096,0
0.0034791136983950465,0
-8.440454146044263e-05,0
-0.0010528386827735176,0
-0.0013231104405152204,0
0.0008973201362940959,0
-0.003804227453842862,0
-0.00436752166860083,1
-0.0052222656153434336,1
-0.0038323120262682606,1
-0.004527480679097588,1
-0.007603545797768827,1
-0.005627017255902298,1
-0.00115377079931454,1
-0.0033287176944905355,1
-0.00451158608382531,1
-0.0022110084642618815,1
0.00012957753162113955,1
0.0002635232830619109,1
0.0023399626597991174,1
0.007678301188674572,1
0.0035380404656722812,1
0.005267337816255382,1
0.0014445627757142825,1
0.0027530366455093187,1
0.0019533609073647843,1
0.004610439638973829,0
0.0012875617290171821,1
0.0013176010900486164,0
0.0034195236365017734,0
0.0013748278932480269,0
0.004448242733554383,1
0.0009875297080819462,1
0.0004192738423536424,1
0.0012459588664368464,1
0.0015810795672014787,1
-0.00027938885268649036,1
0.00020407328115364627,1
-0.00027180562940026836,1
-0.0010004950226167124,1
-0.0008279595382934362,1
0.0006250619511622256,0
0.00042602009441597226,0
0.0007186429091742939,1
0.0027974293878709807,0
0.0051783195722694625,0
0.004557877155460674,0
0.0033252147208395937,1
0.004035103201938676,1
0.0032002177055973796,0
0.0014791723181199728,0
-0.0013618886054054622,1
-0.0003792161157308262,0
0.0031156971975083046,0
-0.0003491203900851413,0
-0.002872826062614724,0
-0.007051312586430798,0
0.00045582657094976153,0
0.0008167760763386848,0
-0.002362493377587916,0
-0.0001712945776497887,0
0.002016731666531888,0
-0.0003109900787226288,0
-0.003405696350419507,0
-0.0010680063370602495,0
-0.003737554654272716,0
-0.0009327413336149272,0
-0.0019069655439659379,0
-0.007201538555865196,0
-0.006492536767763152,0
-0.006923781324965782,0
-0.012374629370051843,0
-0.0044525747972066375,0
-0.010134071091967763,1
-0.011980640870806717,1
-0.008867580443572574,1
-0.008665529662659797,1
-0.010027927941966578,0
-0.006468585815019904,1
-0.006755508497463184,1
-0.005142802306501642,0
-0.0036908211495964892,1
-0.0071398851136369795,0
0.0010951830314465706,0
0.0011716100027947404,0
0.0005194621131953629,0
0.0008568608600180443,0
-0.0005053291917187369,0
0.0014144864598600506,0
0.0019054106671767066,0
-0.0008673852976624752,0
0.00018173778600825006,1
-0.0032153148454541953,1
-0.004036672993167294,0
-0.005144020647997271,0
-0.008815676098683048,1
-0.008406346550709794,1
-0.004746138050308036,1
-0.0060942630500427945,1
-0.002509740416836264,1
-0.0006956228402117403,1
0.00023451179418428758,1
0.0009321641597079037,1
-0.002135584203719295,1
-0.0007631585733324979,1
0.0028314028205706564,1
0.005027906919110383,1
0.003430261609598853,1
0.0040940676736396266,0
0.002510274397660038,0
1.6108746844565655e-05,0
0.0015924222888713526,0
0.004383146378534343,0
0.007090911867769787,0
0.002368727194968909,0
0.001390281466742337,1
0.0016829471919175398,1
0.00016284116803759046,1
-0.0036994224392002573,1
-0.003058462142208034,0
-0.0010736202222855302,0
-0.0017863957121487467,1
-0.0048038745065853965,0
-0.004893859444610495,0
-0.0005353775778730792,0
0.00028001699881692355,1
0.0014596120481463332,0
0.0004740988775534067,0
0.00021579102461317883,1
-0.002737032280626764,1
-0.0027444855626757017,1
0.0008274604647890185,0
-0.001082499662845571,1
-0.0033802165890861988,1
-0.003427179657403477,1
0.0012659660213513418,1
-0.0028886323092299298,1
-0.0015696874336384857,1
0.004553467502607774,1
0.0022997283151738527,1
0.0008924678885443548,1
-0.00036895312583997173,1
0.0035491100533832733,1
0.00844933424141126,0
0.012282962683331237,0
0.003916402929454813,0
0.011311920203139727,0
0.009033675104388296,0
0.0012406736900339502,0
0.006398970851196653,0
0.005088812832323373,0
0.003952076654716412,0
0.004030352619576598,0
-0.002061340490766728,0
-0.004309987622403672,0
-0.005505194816994646,1
-0.011797960746179765,1
-0.00660783610939903,0
-0.0018372335823514689,0
-0.0024898502977508414,0
-0.0020929135198229786,1
-0.003968121448580691,1
-0.004216471762688386,0
-0.0033225398306962347,0
-0.003916203576368614,0
0.0024287076326681744,0
0.003255472035264433,1
-0.004889493822377191,1
-0.005387138972365147,1
-0.005514232228369208,1
0.00025035929529372395,1
0.0016764418997208476,1
-0.001780119984411771,1
-0.0006966358431936255,1
-0.0011764200084839773,1
-0.002311741002061836,1
0.0015793420438213635,0
0.005618819616380402,1
0.008541651078740544,0
0.004249073159918303,1
0.0019321026050550657,0
0.0020346394333931564,1
0.0050517527900246885,1
0.005132830918010395,1
0.005572510045736363,0
0.005234306352266595,0
-0.0004950702145500796,1
0.0003954465296311193,0
-0.004225276855934278,0
0.0005331893093472308,0
-4.7925540075408636e-05,0
0.0012248104817421774,0
0.001757946383760871,0
0.001367399980235281,0
-0.0034145552398423787,0
-0.0006099091668460666,0
0.00017326432835013315,0
-0.0023113671054037378,0
-0.00020354428230789644,0
-0.001754336025196251,1
-0.00421940311723837,1
-0.005812919459243489,1
-0.006355931145306906,1
-0.002769000436938959,1
-0.0030849421590596953,1
-0.005802365686060607,1
-0.005059252148974229,1
-0.0017642750835527292,1
-0.0005387925621005481,1
0.00026493187582706,1
0.0020260266696452175,1
0.001966104194431036,1
0.00461734923919773,1
0.003421077048205437,1
0.008071982190969903,0
0.007348874012589849,0
0.008189375219821438,0
0.00574026805708693,0
0.007262457697481394,1
0.006179562254389681,1
0.006986922767781457,1
0.00599382194960269,1
0.004436656817991093,1
0.0037349613934279506,1
-0.0010673216668295276,1
-5.830845263070701e-05,1
-0.0011419575946029145,1
-0.0007335055496117065,1
0.0004467037550269655,1
0.0019424556661995305,1
0.002999137155968778,1
0.0029692459554217805,1
0.003613931636518702,1
0.001699254647193588,1
0.005720752585230657,1
0.004037262773325996,1
0.006591144662428658,0
0.009164482126118962,0
0.007617175476647148,0
0.005242078156922402,0
0.003431486390835952,0
0.004356185438949265,0
0.0018551136971082143,0
0.0014744853197758605,0
0.00023627873583760656,1
0.0032358226583998144,1
-0.001807520402930087,1
-0.005608604745871537,1
-0.00672089846180819,1
-0.004732514435848098,1
-0.005963520255503953,1
-0.006826701405268626,1
-0.0030907407977702876,1
-0.0038825292712636483,1
0.0030898653864797243,0
0.0005355243782680848,0
0.003867298916365644,0
0.006632965142205513,0
0.005823659697329489,0
0.0036783973315753973,0
0.00872919171340419,0
0.009065819064501194,0
0.004200695545704814,1
0.0015876259933864326,1
-0.0033800837965172947,1
-0.004392247479452124,1
-0.0038946342440689535,1
-0.004027686309584743,1
-0.0003714920387070826,0
-0.0009469640580411408,0
-0.006982639417277863,1
-0.002476302698011252,0
0.00030090052843787635,0
0.0047398359300308765,0
0.00556653736089712,0
0.005010949153867881,0
0.003465835516645416,0
0.004022387413156392,0
-0.000742227542618794,1
-0.00020583912577520306,1
0.003598421963414012,0
-0.0021168885349987024,0
-0.005215222000841395,1
-0.004892488846993885,1
-0.004599651410104987,0
-0.0002856120660381013,0
-0.0011872014916502853,1
-0.001464989837922672,0
0.0006592374175684541,0
0.004093576766166661,0
-8.75857198749092e-06,0
-0.0010337841093642694,1
0.0011152308828781504,1
0.0011784556074934981,0
-0.0011314392823980769,0
-0.003598252819019589,0
0.0011854668224716624,0
-0.0012641780404393566,0
-0.0006674780944249025,0
-0.004637918985055767,0
-0.0022125916564699442,0
0.0009239323571379041,0
0.000253039977501611,0
-0.0031514845840403616,0
-0.003648506491060976,0
-0.004453634952117598,1
-0.00790275335613074,1
-0.0073937685013353354,1
-0.007324055702821008,1
-0.004011049388709786,1
-0.003677100811839044,1
-0.00397633607225053,1
-0.004724563055717894,1
-0.000983603984945318,1
-0.00034466194622294956,1
0.0014028887020666914,1
0.005738360881232848,1
0.005279878896834543,1
0.004804948938750769,0
0.004059019058748938,0
0.0019690980316665776,0
0.0026293701530707182,0
0.0043425445583890705,0
0.0025046883955463927,0
0.0035868349819203767,0
0.004531758117020496,0
0.0016079918954025392,0
0.0005363659560142608,0
-0.0009165511583994842,0
-0.0016138793792300613,0
-0.0009686156179592524,0
-0.0029351287218741815,0
-0.00630214736524147,0
-0.0055150671207635105,1
-0.0012593739565925858,0
-0.005925252853889717,1
-0.006461892724596651,0
-0.004950871152303656,0
-0.00419326457732805,0
-0.004150751028912795,0
-0.006184300345831351,0
-0.00415054030930862,0
-0.0014466054600044927,0
0.0025320838924144857,0
-0.0028979049528843662,0
0.00015535660839119224,0
-0.005623462628824749,1
-0.005920829210162748,1
-0.006420709560512258,1
-0.006459407148042879,1
-0.004565625185771247,1
-0.0020509421096840306,0
-0.0016366626451391275,0
-0.005871017304029116,1
-0.0051233991328845305,1
-0.005105108031447,1
3.236748154293101e-05,0
0.0021641725753421717,0
0.002432140239389558,1
0.0026210408365928053,1
0.0021244273769907497,1
-0.001014389736680051,1
-0.0009563511617489983,1
0.0029232572314557867,1
0.004264897865994739,1
0.004197498587195157,1
-0.0018193871756988144,1
-0.00032654431944381836,1
0.03271186359158442,1
0.034108419623957546,1
0.03540399558786505,1
0.031099061132153192,1
0.03348768372552585,1
0.030185231995128275,1
0.03061991815302292,1
0.031755848381074564,1
0.035862523734427824,1
0.034088435254366035,1
0.0033162830156190375,1
0.005014635304802441,0
0.0004710790164571953,1
0.004238922471995104,1
0.004570287014461559,1
0.003835087319080153,1
0.0007809345100777005,1
0.0016820493279399245,1
0.00524676733489363,1
0.0030377350386108716,1
0.0020482523596738163,0
-0.0025324130153554438,1
0.002611929452516443,0
0.0027869708265210054,0
0.0017173118955820905,0
0.0020008810279600175,1
0.005345261454560068,0
0.009389098949394499,0
0.005018204693572939,0
0.00412166432091557,0
-0.0010994546432662145,1
5.285052536044669e-05,1
-0.0009785750964352005,1
-0.0033288318621945414,1
-0.00576944975036438,1
0.0039794853948447164,1
-0.0033769834549787674,1
-0.005783240115245213,1
-0.0026667854184892507,0
-0.00014075365167371618,0
0.005156558413929645,0
0.003686149500909597,0
0.004043981783071757,1
0.007312615146637958,1
0.008356998414731118,1
0.0015404570483515468,1
0.005702713127419008,1
0.0037397361017017555,1
-0.0025257359207555264,1
-0.001293147870617694,1
-0.007462524892066829,1
-0.0027121851382479398,1
1.5556994677961296e-05,1
0.0009569948411149488,1
0.0032693976174307674,0
0.000969884088546208,0
0.0025485248486885213,0
0.0020266431340737125,0
0.008344167769450277,0
0.005090372336705732,1
0.011414612780382371,1
0.007670574492469274,0
0.0006997322831601986,1
0.0018389328831606296,0
-0.00022418382849989695,0
-0.00024304570046798315,0
-0.0005055385336792015,0
-0.0009272391576953379,0
-1.1348149808101824e-05,0
0.001806259132225721,0
4.77579787096866e-05,0
-0.0037440783220340375,1
0.000629427159824136,1
-0.00298029902021285,1
-0.00417065022848594,1
-0.005240889689133752,1
-0.0038096578376425184,1
-0.0039098975746659935,0
-0.00162412247637659,0
-0.002162979870220464,0
-0.0013003536878907415,0
0.0024471668732067597,0
0.0025304968142371258,0
0.002032311178237473,0
0.0022969596112913456,0
0.0005487117675659121,1
0.0020161367233674137,0
-0.003156642438410655,1
-0.005022898176786978,1
-0.0039168612115383266,1
-0.0033796635886225385,1
-0.0011153090778607162,1
-0.004382333763815644,1
-0.0039764048906848325,1
-0.0049209381822042575,1
0.0011439925024936042,1
-0.0015284963929192406,1
0.004901168022156412,0
0.001881319545598399,0
0.0008168958936524329,1
0.00419229064835403,0
0.003303756476398356,0
0.006898432904879124,0
0.006269887431821018,0
0.007098004976082028,0
0.003160163724422051,0
0.0029067466608657445,0
-0.0016825393453303486,1
-0.0005727432510648869,1
0.0027545173156489832,0
-0.00048719329362939865,0
-0.0013708668046150756,0
-0.0011559088480113595,0
-0.0012724045988377157,0
-0.0035040148111956855,1
-0.0004137546744436779,0
-0.0037975693667113984,1
0.0010877285977624448,0
0.0019615394921368265,0
-0.0013096105118956258,0
-0.005659917253977134,1
-0.00275598151069027,0
-0.003513689644863078,0
-0.0017442651933136369,0
0.0016116757848622639,0
-0.0008788421728655288,0
0.001333605434852963,1
-0.0011459456337595433,1
-0.0007313256359705011,1
-0.000547913482432507,1
0.0007611960815923404,1
-0.0019514760482828785,1
-0.0018286346300441904,0
-0.00309718311191954,0
-0.003494692175336639,1
-0.0037623800293456224,1
0.001016413992740973,0
0.002369687657049709,0
0.0020575963265719167,0
0.0010657396105330837,0
0.0034686246349571936,0
0.0016888127423283243,0
-0.0008237216724557262,0
-0.0012146152507699888,1
0.00047104534595462363,0
0.0010640844380336372,0
-0.002331871626865906,0
-0.0020525114122326225,0
-0.0028723413754539774,0
-0.006306964252761773,0
-0.00732285001697975,0
-0.005047460700408004,0
-0.0019497029433174936,0
0.0010180414011019918,0
-0.0006361101260985263,0
-0.0010214603066470635,0
-0.0012952225682228782,0
-0.005164551876850158,0
-0.005085028834867038,0
-0.0014680567798100346,0
-0.0017469791877065075,0
-0.0021704601276231242,0
-0.0021571117054797555,0
-0.006365339468411466,1
-0.006983047082528184,1
-0.007944938340108459,1
-0.008841598152784957,1
-0.0066918674054059065,1
-0.004804225820086249,1
-0.00024603204668373585,1
-2.7409381673511377e-05,1
-0.0024942035459946414,1
-0.001866340945888858,1
0.001838937050658238,1
0.004994822546218708,1
0.003124180901593004,1
0.00847060878452504,1
0.009005591722677637,1
0.006565690567984533,1
0.004068203035276766,1
0.004483456852771791,0
0.004121385519608725,0
0.006215673101199088,1
0.0049489843609912074,1
0.007765801125283945,0
0.016549434017397027,0
0.011308228689514484,0
0.010685192955063408,0
0.008371480877930475,0
0.0029954193856695454,0
-0.0046087788279596765,1
-0.0016276525186090852,1
0.00012052752758626101,0
8.545485568767576e-05,0
-0.005448999380143987,0
-0.011265736871777144,0
-0.011311743111950255,0
-0.009250135700443512,0
-0.004856208161041398,0
-0.0014127516925241516,0
0.0016155335767154436,0
0.0022075537124706746,0
-0.004864968318274031,0
-0.005090341989659761,1
-0.004483049295250381,1
-0.005546402357779744,1
-0.002683082065806954,1
-0.004564159788812569,1
-0.007583442907332384,1
-0.008233871333473699,1
-0.003954832045991846,1
-0.0022425471844173383,1
-0.00022065977799100246,1
0.00342629578040407,0
0.005028459768222973,0
0.003808719493711247,0
0.003301202138309605,0
0.00426358996835993,0
0.004994635238932572,1
0.004266081595407361,1
0.006088777573124852,1
0.003396266403424574,1
0.0024424694380008093,1
-0.0012714663922154443,1
-0.002453654202914899,1
-0.0001477920214297018,0
-0.0031166180856521467,0
-0.002424034511514247,0
0.0006058125638149006,0
0.0014424969930669769,0
6.703193971215469e-05,0
0.0012844496491666978,0
0.0008887088840558316,0
0.002464018720686433,0
0.0002571466031694972,0
-0.0038266472798240427,0
-4.042917873082559e-05,0
-0.0004914839549899794,0
-0.002587910541765268,0
-0.002008621009750448,0
-0.002951100859349016,0
-0.006698683394561865,1
-0.002109570066703066,1
-0.004747559910139589,0
-0.005338366698830047,1
-0.0020217508123492067,1
-0.001161235904596029,0
-0.003075876721468304,0
-0.005155043186001679,1
-0.003762748127705424,1
-0.001217579491724152,1
0.001431832717924532,0
0.0004539639854970656,0
-0.00015518158549577285,0
0.0012982121587006511,0
0.0005706239161790894,1
-0.001477803915998497,1
-0.0016394223293933854,1
0.0025105120978379776,1
0.002868253587949844,0
0.0010176662722849587,0
-0.0015065704311765283,1
-0.004420527992351853,1
-0.0018920618343595931,1
-0.0031299696116667817,1
0.001943266293197214,0
0.0014970638267279486,0
0.0019073167424389652,1
0.0012922149921530664,0
-0.0005667108909304751,0
-0.0007222170207797207,1
0.0018821243885971772,0
0.002142237343113216,1
0.0029356628639336008,0
0.0028831733954368453,1
-0.0015123908759975364,0
-0.0006862933337038771,0
0.0006361798918372314,0
-0.0012086283322661402,0
-0.0008538824088058452,0
0.00048229776733373607,0
-0.0015143398839336654,0
0.0013163345023701786,0
-0.0033548867985694767,0
0.0003447806996575924,0
-6.06277391251961e-05,0
-0.0028302109506239586,0
-0.004988419775898128,0
-0.004714060470653047,0
-0.007335370369950939,1
-0.009984373195716026,1
-0.0073170040210351435,1
-0.006658834312498885,1
-0.004405100867477435,1
-0.006296133395179795,1
-0.005083567737028331,1
-0.004783822938797037,1
-0.001502545816780033,1
-0.00043694186852735853,0
0.0030099249698680546,0
0.004516005370199373,0
0.0033560861416114984,0
0.0013322831577584856,0
0.0012043312945296915,1
0.0018593775021710772,0
0.003047386146719604,0
0.0023061369393606724,1
0.0014126916024779404,1
-0.0031235914020317826,1
-0.004156278779542218,1
-0.00315679072736778,1
-0.0025597600627006323,1
-0.001575279637319381,1
0.0009914461950997155,0
-0.0012207831457283845,0
-0.0019970008079990133,0
0.0007192865184922604,0
0.001102361040223898,0
0.004581990989267584,0
0.00112296393946903,0
0.001033824282651792,0
0.0019439998085515483,0
0.0009263501207205408,0
-0.0032687186890784114,0
-0.002494724793098448,0
-0.0025409708951238926,0
-0.002280455589169141,0
-0.0028601741948927335,0
-0.00388013518141726,1
-0.003282843192803663,1
-0.003159199854549839,1
-0.003981365445427846,1
-0.0031176954099582112,1
-0.003855667556680504,1
-0.0012409845701330377,1
-0.0018216515495243595,1
-0.0028650424886191204,1
-0.0005471465916548539,1
0.0012859192433750126,1
0.004430542394968796,0
0.0061190997291988665,0
0.006609066800878878,0
0.004507958035756027,0
0.00701755577194506,0
0.006134763010868807,0
0.005637910977775222,0
0.004468989367684141,0
0.002251847126718235,0
0.00039010320580174786,0
-5.437738786333411e-05,0
-0.0035039686399171593,0
-0.005408388637436656,0
-0.00809730320711529,1
-0.0081468772666461,1
-0.00899520103426739,1
-0.007608809387722722,1
-0.006935800775748015,1
-0.004175345495009042,1
-0.0022109840005733435,0
-0.0005629749630613506,0
-0.0003112233150559562,0
-0.0037341330560483445,1
0.0019405851054578903,1
0.0029715366666639865,0
0.002783997661992108,0
0.0040921199584641205,0
0.005590577458653198,0
0.001794366065121492,0
-0.001388504937278058,0
-0.006566908050213937,1
-0.0051094098723115135,1
0.000503693369104928,1
0.00045815996456265975,1
-0.0016312771423579186,1
-0.0007531714161732717,1
-0.0035341440580401134,1
-0.0021607536234620616,1
-0.0038224033426693727,0
-0.0005344279995358757,1
0.00190901955369636,1
0.00244160435806863,1
0.0032432935622175745,0
0.0014500257918438914,0
0.005303933273372018,0
0.003652685416165361,0
0.0029677332536715804,0
0.0007204786072585053,0
-0.003119569245953595,1
1.0825819227677494e-05,0
0.0026021318544409136,0
0.0008657581159048943,0
-5.471867358987457e-05,0
-0.0036194487803423705,0
-0.005714744605747065,0
-0.005173658861510201,1
-0.00026401964488735266,0
-0.0036033858084354568,1
0.003456127122218856,0
-0.001155572201263975,0
-0.0022935351106604567,1
-0.0021068391964140535,1
-0.0021199443463090634,1
-0.00023196972365529818,1
-0.0006819008873059148,1
3.8047824233148086e-05,1
-0.0034309603814987578,1
0.00029187216195634795,1
-0.0008042025509764425,1
-0.0006288625240511534,1
0.0010095478354688301,1
0.0002946201235898583,1
0.0006684828473646897,1
0.004192342199947527,0
0.004747779996557448,0
0.0018632497038519543,0
0.0015506384326059706,0
0.0020095520987809105,0
0.0013600145655071707,0
0.0009457698978261847,0
0.0016593337133165226,0
0.0009000880204257567,0
0.0006462138399365005,0
-0.0019168182853984525,0
-0.0017490773659682131,0
-0.0011981511835510192,0
-0.0017328939975095805,0
-0.005149489446015378,0
-0.004455588214809153,1
-0.004136521904345606,0
-0.006293806830110276,0
-0.0035986267852417975,0
-0.004391563340108812,0
-0.006429292521418516,0
-0.0069397837021893324,1
-0.00464181294768137,1
-0.003017320070207047,1
-0.0013646495989689947,1
0.0022983490358938954,0
-0.00027605962411627775,0
-0.0021340771613756744,1
-0.0023991204141349965,1
-0.0023134310634008956,1
-0.002653449443183318,1
0.0049005482415125385,0
0.0038438764708674726,0
0.0015544699773646718,1
0.002378307658835121,1
-0.002494126884672742,1
-0.00048504470144219633,1
0.0012209110485559133,1
0.00032836386054918364,1
0.0029017629267458684,1
0.002845259669499125,1
-0.002020650750416703,1
-0.0008393582334213809,1
0.0040785041572993265,0
0.00047119739827229315,1
0.0022434894175140364,0
0.006604016464105831,0
0.006828764557816097,0
0.007975327640464451,0
0.003501787092919076,0
0.005707119262436434,0
8.902847796385601e-05,0
0.0012538295590339926,0
-0.0019865280595506474,0
0.0007303212201013214,0
-0.0010982883965040238,0
-0.0038811794024421545,0
-0.002972392478411927,0
-0.001984744810513353,0
-0.00296967420600267,0
-0.00436611559960612,0
-0.0007355261680259018,0
-0.0018349948395117196,0
-0.0031646782085111517,0
-0.004271784420447398,1
-0.002011117121264431,0
-0.003064640433552309,0
-0.004977639572097507,0
-0.005884795221745246,0
-0.002348454322471362,0
-0.0010840882102566604,0
-0.001187691322810933,0
-0.0033198883244358753,0
-0.0008875037697170182,0
0.0007027490365100467,0
-0.0006886878643636271,0
-0.001795195914996135,0
-0.0017870124099799059,0
-0.0019255675230344734,1
-0.0049605104694210285,1
-0.0038075248636158334,1
-0.002982224385498122,1
-0.0026246164537576193,1
-0.004391700536670331,1
-0.005736298510805098,1
-0.006999072676512035,1
-0.003280160482904856,1
-0.0042885616416648235,1
0.0033085652226433533,1
0.005220016081019311,1
0.004936271150742903,1
0.0014420082527799043,1
0.0014062792013050849,1
0.0016259871593613294,1
0.005896798933693907,1
0.009743144721006628,0
0.007276985112931205,1
0.008078376602683629,1
0.00014650861032633014,0
0.0017529511939970246,0
0.0005477954954805997,0
0.0026689594146995462,0
0.004868779227441994,0
0.006171479359194712,0
0.002325195245802176,0
-0.001135440362242396,1
0.0014596311044766503,1
0.0029037894779111784,1
-0.0014970091830901187,1
-0.003295352714436808,1
-0.0009136545217184464,1
